tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees, Height, Heading
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727845441,37.4410288000,-122.2370393000,22.3653, 225.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727846441,37.4409028000,-122.2372124000,23.5470, 229.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727847441,37.4407882000,-122.2373997000,24.7572, 234.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727848441,37.4406815000,-122.2375958000,26.0176, 236.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727849441,37.4405773000,-122.2377950000,27.2411, 236.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727850441,37.4404707000,-122.2379906000,28.5394, 234.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727851441,37.4403569000,-122.2381787000,29.8200, 231.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727852441,37.4402388000,-122.2383627000,30.9375, 230.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727853441,37.4401170000,-122.2385441000,31.9861, 229.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727854441,37.4399900000,-122.2387234000,33.0600, 227.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727855441,37.4398569000,-122.2388976000,34.1618, 225.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727856441,37.4397197000,-122.2390658000,35.0758, 223.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727857441,37.4395793000,-122.2392268000,36.1386, 221.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727858441,37.4394373000,-122.2393747000,37.3254, 218.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727859441,37.4392957000,-122.2395152000,38.4450, 217.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727860441,37.4391534000,-122.2396485000,39.4516, 215.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727861441,37.4390089000,-122.2397747000,40.3296, 214.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727862441,37.4388627000,-122.2398941000,41.2170, 212.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727863441,37.4387146000,-122.2400078000,41.9314, 210.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727864441,37.4385623000,-122.2401170000,42.4457, 208.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727865441,37.4384047000,-122.2402206000,42.9075, 206.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727866441,37.4382423000,-122.2403176000,43.2561, 204.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727867441,37.4380752000,-122.2404090000,43.4868, 202.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727868441,37.4379043000,-122.2404958000,43.6473, 201.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727869441,37.4377320000,-122.2405780000,43.8143, 200.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727870441,37.4375587000,-122.2406586000,43.8527, 200.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727871441,37.4373857000,-122.2407425000,44.1201, 201.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727872441,37.4372139000,-122.2408322000,44.4769, 203.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727873441,37.4370459000,-122.2409271000,44.9380, 205.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727874441,37.4368855000,-122.2410306000,45.4913, 208.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727875441,37.4367350000,-122.2411470000,46.1728, 214.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727876441,37.4365998000,-122.2412796000,46.9647, 221.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727877441,37.4364814000,-122.2414249000,47.6139, 226.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727878441,37.4363746000,-122.2415742000,48.1781, 229.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727879441,37.4362763000,-122.2417222000,48.8663, 230.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727880441,37.4361885000,-122.2418668000,49.5678, 233.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727881441,37.4361108000,-122.2420040000,50.1758, 235.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727882441,37.4360498000,-122.2421290000,50.7727, 240.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727883441,37.4360096000,-122.2422334000,51.1474, 246.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727884441,37.4359885000,-122.2423130000,51.4335, 253.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727885441,37.4359796000,-122.2423661000,51.6164, 258.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727886441,37.4359764000,-122.2423951000,51.7004, 261.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727887441,37.4359746000,-122.2424180000,51.7491, 263.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727888441,37.4359730000,-122.2424572000,51.8309, 266.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727889441,37.4359740000,-122.2425244000,51.9967, 272.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727890441,37.4359830000,-122.2426091000,52.3125, 279.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727891441,37.4360021000,-122.2427022000,52.7281, 285.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727892441,37.4360296000,-122.2428052000,53.1060, 289.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727893441,37.4360634000,-122.2429172000,53.6334, 291.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727894441,37.4361031000,-122.2430354000,54.2077, 293.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727895441,37.4361476000,-122.2431568000,54.8433, 295.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727896441,37.4361941000,-122.2432768000,55.5460, 296.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727897441,37.4362389000,-122.2433903000,56.1910, 296.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727898441,37.4362829000,-122.2435006000,56.8156, 296.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727899441,37.4363283000,-122.2436122000,57.4213, 297.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727900441,37.4363777000,-122.2437280000,58.1144, 298.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727901441,37.4364315000,-122.2438466000,58.8304, 300.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727902441,37.4364894000,-122.2439647000,59.5701, 302.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727903441,37.4365535000,-122.2440818000,60.2828, 305.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727904441,37.4366231000,-122.2441979000,61.0388, 307.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727905441,37.4366976000,-122.2443134000,61.8351, 309.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727906441,37.4367772000,-122.2444275000,62.6720, 311.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727907441,37.4368603000,-122.2445418000,63.5173, 312.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727908441,37.4369455000,-122.2446573000,64.3698, 312.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727909441,37.4370316000,-122.2447753000,65.1476, 312.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727910441,37.4371197000,-122.2448971000,65.8923, 312.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727911441,37.4372108000,-122.2450223000,66.5785, 312.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727912441,37.4373057000,-122.2451512000,67.2542, 312.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727913441,37.4374047000,-122.2452850000,67.9368, 312.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727914441,37.4375080000,-122.2454241000,68.6210, 313.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727915441,37.4376160000,-122.2455665000,69.3318, 313.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727916441,37.4377260000,-122.2457089000,70.0510, 314.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727917441,37.4378366000,-122.2458502000,70.8065, 314.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727918441,37.4379450000,-122.2459935000,71.5881, 312.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727919441,37.4380529000,-122.2461420000,72.3083, 312.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727920441,37.4381645000,-122.2462953000,73.0952, 312.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727921441,37.4382822000,-122.2464508000,73.8792, 313.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727922441,37.4384054000,-122.2466078000,74.7173, 314.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727923441,37.4385307000,-122.2467624000,75.5196, 315.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727924441,37.4386562000,-122.2469150000,76.2537, 315.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727925441,37.4387808000,-122.2470664000,77.0321, 315.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727926441,37.4389030000,-122.2472171000,77.7919, 315.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727927441,37.4390247000,-122.2473696000,78.5567, 314.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727928441,37.4391478000,-122.2475249000,79.3304, 314.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727929441,37.4392735000,-122.2476844000,80.1240, 314.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727930441,37.4394013000,-122.2478469000,80.9338, 314.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727931441,37.4395309000,-122.2480118000,81.7516, 314.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727932441,37.4396613000,-122.2481773000,82.5718, 314.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727933441,37.4397918000,-122.2483430000,83.3874, 314.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727934441,37.4399226000,-122.2485108000,84.2122, 314.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727935441,37.4400535000,-122.2486803000,85.0759, 314.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727936441,37.4401844000,-122.2488506000,85.9352, 313.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727937441,37.4403157000,-122.2490228000,86.8111, 313.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727938441,37.4404473000,-122.2491961000,87.6506, 313.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727939441,37.4405790000,-122.2493688000,88.5154, 313.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727940441,37.4407108000,-122.2495409000,89.3489, 313.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727941441,37.4408430000,-122.2497132000,90.1730, 313.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727942441,37.4409770000,-122.2498867000,91.0214, 314.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727943441,37.4411122000,-122.2500618000,91.8726, 313.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727944441,37.4412488000,-122.2502391000,92.7255, 314.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727945441,37.4413869000,-122.2504183000,93.6260, 313.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727946441,37.4415261000,-122.2505996000,94.6179, 313.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727947441,37.4416662000,-122.2507828000,95.6373, 313.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727948441,37.4418074000,-122.2509676000,96.6653, 313.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727949441,37.4419496000,-122.2511535000,97.7245, 313.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727950441,37.4420908000,-122.2513400000,98.7330, 313.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727951441,37.4422291000,-122.2515288000,99.7110, 311.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727952441,37.4423630000,-122.2517215000,100.605, 310.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727953441,37.4424927000,-122.2519183000,101.518, 309.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727954441,37.4426184000,-122.2521183000,102.410, 307.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727955441,37.4427391000,-122.2523221000,103.295, 305.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727956441,37.4428551000,-122.2525295000,104.177, 304.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727957441,37.4429664000,-122.2527401000,105.048, 302.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727958441,37.4430734000,-122.2529537000,105.917, 301.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727959441,37.4431761000,-122.2531699000,106.797, 300.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727960441,37.4432750000,-122.2533886000,107.662, 299.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727961441,37.4433705000,-122.2536099000,108.530, 297.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727962441,37.4434617000,-122.2538340000,109.415, 296.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727963441,37.4435483000,-122.2540608000,110.311, 294.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727964441,37.4436303000,-122.2542894000,111.192, 293.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727965441,37.4437072000,-122.2545192000,112.055, 292.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727966441,37.4437793000,-122.2547508000,112.915, 290.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727967441,37.4438466000,-122.2549842000,113.773, 289.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727968441,37.4439091000,-122.2552152000,114.622, 288.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727969441,37.4439678000,-122.2554474000,115.499, 287.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727970441,37.4440223000,-122.2556806000,116.326, 285.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727971441,37.4440721000,-122.2559144000,117.170, 284.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727972441,37.4441172000,-122.2561487000,118.003, 282.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727973441,37.4441575000,-122.2563834000,118.810, 281.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727974441,37.4441933000,-122.2566182000,119.564, 280.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727975441,37.4442252000,-122.2568533000,120.276, 279.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727976441,37.4442535000,-122.2570887000,120.951, 278.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727977441,37.4442776000,-122.2573250000,121.599, 276.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727978441,37.4442969000,-122.2575619000,122.229, 275.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727979441,37.4443114000,-122.2577993000,122.828, 273.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727980441,37.4443214000,-122.2580376000,123.357, 272.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727981441,37.4443271000,-122.2582769000,123.870, 271.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727982441,37.4443286000,-122.2585171000,124.356, 269.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727983441,37.4443253000,-122.2587586000,124.801, 268.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727984441,37.4443173000,-122.2590018000,125.174, 267.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727985441,37.4443054000,-122.2592471000,125.486, 266.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727986441,37.4442899000,-122.2594949000,125.738, 265.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727987441,37.4442708000,-122.2597463000,125.959, 264.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727988441,37.4442505000,-122.2600019000,126.137, 264.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727989441,37.4442304000,-122.2602602000,126.276, 264.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727990441,37.4442099000,-122.2605215000,126.368, 264.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727991441,37.4441886000,-122.2607872000,126.466, 264.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727992441,37.4441670000,-122.2610533000,126.598, 264.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727993441,37.4441453000,-122.2613158000,126.769, 264.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727994441,37.4441236000,-122.2615741000,126.943, 263.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727995441,37.4441024000,-122.2618280000,127.085, 264.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727996441,37.4440824000,-122.2620782000,127.214, 264.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727997441,37.4440631000,-122.2623244000,127.341, 264.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727998441,37.4440441000,-122.2625666000,127.460, 264.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626727999441,37.4440262000,-122.2628051000,127.521, 264.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728000441,37.4440090000,-122.2630401000,127.589, 264.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728001441,37.4439922000,-122.2632714000,127.704, 264.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728002441,37.4439751000,-122.2634991000,127.777, 264.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728003441,37.4439576000,-122.2637236000,127.847, 264.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728004441,37.4439412000,-122.2639459000,127.886, 264.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728005441,37.4439268000,-122.2641719000,127.920, 265.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728006441,37.4439166000,-122.2644031000,127.907, 267.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728007441,37.4439118000,-122.2646394000,127.876, 268.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728008441,37.4439105000,-122.2648780000,127.826, 270.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728009441,37.4439133000,-122.2651193000,127.758, 271.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728010441,37.4439199000,-122.2653651000,127.659, 272.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728011441,37.4439307000,-122.2656157000,127.532, 273.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728012441,37.4439466000,-122.2658706000,127.370, 275.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728013441,37.4439680000,-122.2661296000,127.153, 276.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728014441,37.4439947000,-122.2663930000,126.905, 277.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728015441,37.4440268000,-122.2666614000,126.607, 278.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728016441,37.4440638000,-122.2669359000,126.275, 280.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728017441,37.4441064000,-122.2672148000,125.941, 281.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728018441,37.4441558000,-122.2674968000,125.569, 283.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728019441,37.4442126000,-122.2677795000,125.211, 284.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728020441,37.4442757000,-122.2680591000,124.853, 286.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728021441,37.4443443000,-122.2683343000,124.465, 288.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728022441,37.4444182000,-122.2686052000,124.104, 289.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728023441,37.4444969000,-122.2688716000,123.742, 290.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728024441,37.4445807000,-122.2691339000,123.367, 292.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728025441,37.4446700000,-122.2693952000,122.929, 293.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728026441,37.4447645000,-122.2696573000,122.558, 294.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728027441,37.4448639000,-122.2699185000,122.203, 296.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728028441,37.4449688000,-122.2701785000,121.893, 297.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728029441,37.4450794000,-122.2704373000,121.565, 298.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728030441,37.4451966000,-122.2706940000,121.277, 300.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728031441,37.4453205000,-122.2709474000,121.062, 302.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728032441,37.4454505000,-122.2711982000,120.928, 303.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728033441,37.4455870000,-122.2714453000,120.807, 305.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728034441,37.4457298000,-122.2716885000,120.792, 307.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728035441,37.4458779000,-122.2719277000,120.850, 308.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728036441,37.4460303000,-122.2721633000,121.046, 309.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728037441,37.4461866000,-122.2723948000,121.287, 310.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728038441,37.4463452000,-122.2726227000,121.591, 311.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728039441,37.4465033000,-122.2728501000,121.961, 311.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728040441,37.4466614000,-122.2730765000,122.331, 311.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728041441,37.4468191000,-122.2733021000,122.752, 311.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728042441,37.4469766000,-122.2735267000,123.243, 311.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728043441,37.4471329000,-122.2737505000,123.769, 311.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728044441,37.4472880000,-122.2739738000,124.359, 311.0
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728045441,37.4474425000,-122.2741955000,125.021, 311.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728046441,37.4475963000,-122.2744160000,125.731, 311.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728047441,37.4477495000,-122.2746350000,126.462, 311.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728048441,37.4479020000,-122.2748529000,127.178, 311.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728049441,37.4480536000,-122.2750696000,127.921, 311.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728050441,37.4482051000,-122.2752853000,128.646, 311.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728051441,37.4483571000,-122.2755010000,129.401, 311.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728052441,37.4485108000,-122.2757170000,130.120, 311.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728053441,37.4486662000,-122.2759344000,130.845, 311.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728054441,37.4488221000,-122.2761531000,131.580, 311.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728055441,37.4489760000,-122.2763733000,132.330, 310.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728056441,37.4491272000,-122.2765951000,133.051, 310.1
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728057441,37.4492772000,-122.2768190000,133.758, 309.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728058441,37.4494277000,-122.2770440000,134.413, 309.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728059441,37.4495773000,-122.2772675000,135.039, 309.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728060441,37.4497235000,-122.2774886000,135.549, 309.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728061441,37.4498667000,-122.2777068000,135.991, 309.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728062441,37.4500080000,-122.2779226000,136.422, 309.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728063441,37.4501492000,-122.2781377000,136.808, 309.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728064441,37.4502907000,-122.2783536000,137.205, 309.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728065441,37.4504326000,-122.2785680000,137.615, 309.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728066441,37.4505743000,-122.2787811000,137.898, 309.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728067441,37.4507161000,-122.2789945000,138.117, 309.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728068441,37.4508584000,-122.2792099000,138.270, 309.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728069441,37.4510013000,-122.2794271000,138.365, 309.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728070441,37.4511460000,-122.2796451000,138.388, 309.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728071441,37.4512915000,-122.2798639000,138.417, 309.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728072441,37.4514367000,-122.2800844000,138.430, 309.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728073441,37.4515822000,-122.2803059000,138.404, 309.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728074441,37.4517270000,-122.2805295000,138.353, 308.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728075441,37.4518707000,-122.2807535000,138.230, 308.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728076441,37.4520152000,-122.2809769000,138.090, 309.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728077441,37.4521613000,-122.2811994000,137.872, 309.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728078441,37.4523090000,-122.2814221000,137.609, 309.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728079441,37.4524576000,-122.2816466000,137.283, 309.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728080441,37.4526069000,-122.2818743000,136.926, 309.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728081441,37.4527575000,-122.2821053000,136.536, 309.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728082441,37.4529103000,-122.2823391000,136.088, 309.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728083441,37.4530661000,-122.2825760000,135.588, 309.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728084441,37.4532249000,-122.2828162000,135.029, 309.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728085441,37.4533869000,-122.2830606000,134.396, 309.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728086441,37.4535514000,-122.2833089000,133.772, 309.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1626728087441,37.4537173000,-122.2835623000,133.127, 309.2
