tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees,AltitudeMeters
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46270891,-122.290597,134.76
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4629739,-122.290606,135.41
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4632382,-122.2906149,136.08
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46350162,-122.2906231,136.79
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46376128,-122.2906328,137.59
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46401668,-122.2906465,138.32
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.464269,-122.2906652,138.81
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46451903,-122.2906872,139.17
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46476698,-122.290711,139.58
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46501305,-122.290737,139.93
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46525675,-122.2907691,140.24
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46549815,-122.2908103,140.45
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46573874,-122.2908603,140.73
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46597785,-122.2909144,141.02
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46621614,-122.2909662,141.49
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46645053,-122.2910176,141.83
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46667667,-122.2910714,142.11
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46689242,-122.29113,142.18
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46709728,-122.2911912,142
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46729014,-122.2912545,141.64
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46747123,-122.2913175,141.02
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46764201,-122.2913813,140.56
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46780347,-122.2914469,139.89
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.467954,-122.2915158,139.01
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46809423,-122.2915826,138.22
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4682251,-122.2916415,137.38
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46834802,-122.2916916,136.54
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46845823,-122.2917329,135.97
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46855072,-122.2917672,135.57
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46862298,-122.2917987,135.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46866979,-122.2918274,135.37
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46869241,-122.2918449,135.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46869964,-122.2918507,135.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46870045,-122.2918515,135.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46870722,-122.2918572,135.39
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46872566,-122.2918734,135.42
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46875394,-122.291903,135.53
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46878329,-122.2919522,135.88
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46879534,-122.2920255,136
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46878145,-122.2921091,135.88
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46874324,-122.2921965,136.11
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46868039,-122.2922942,136.53
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46859127,-122.2923647,137.91
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4685093,-122.2924702,137.09
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46842734,-122.2925757,136.28
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46834538,-122.2926813,135.46
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46826604,-122.2928001,134.73
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46818388,-122.2929159,134.75
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46810221,-122.2930184,134.38
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46803034,-122.2931042,132.69
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46797682,-122.2932018,131.98
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46795162,-122.2932991,130.94
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46796423,-122.2934018,130.62
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46801194,-122.2934951,130.51
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46808456,-122.2935905,130.64
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46817162,-122.2936901,130.77
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4682655,-122.2937956,130.98
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46836811,-122.2939102,131.59
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46847446,-122.2940276,132.3
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46858195,-122.294139,133
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46868959,-122.2942273,133.72
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46880065,-122.2942782,134.59
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46891191,-122.2942876,135.42
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46902011,-122.294259,136.29
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46912061,-122.2941925,137.05
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46920552,-122.2940912,137.9
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46926633,-122.293964,138.7
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4692961,-122.2938215,139.57
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46929044,-122.2936725,140.3
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46924914,-122.2935296,140.91
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46917609,-122.2934017,141.61
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46908148,-122.2932828,142.17
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4689735,-122.2931617,142.61
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46885228,-122.2930357,143.07
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46871706,-122.2929045,143.27
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46856722,-122.2927667,143.14
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46840484,-122.2926299,142.99
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46823207,-122.2924989,142.79
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46804978,-122.2923738,142.57
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46785638,-122.2922521,142.36
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46765137,-122.2921321,142.19
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46743527,-122.2920151,141.89
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46721082,-122.2919038,141.57
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.466978,-122.2917967,141.35
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46673792,-122.2916931,141.06
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.466494,-122.2915934,140.76
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46625035,-122.2915012,140.47
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46600793,-122.2914174,140.18
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46576553,-122.2913432,139.94
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46552363,-122.2912787,139.67
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46527982,-122.2912233,139.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46503206,-122.2911749,139.07
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46477958,-122.291134,138.83
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46452182,-122.2911008,138.47
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46425961,-122.2910753,138.03
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46399307,-122.2910572,137.65
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46372335,-122.2910451,137.3
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46345362,-122.2910357,136.86
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46318573,-122.2910258,136.34
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46291846,-122.2910153,135.77
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46265164,-122.291005,135.25
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46238543,-122.2909945,134.91
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46212016,-122.2909833,134.7
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46185753,-122.2909743,133.95
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46159453,-122.2909573,133.62
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46133307,-122.2909304,133.05
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46107285,-122.2908925,132.32
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46081328,-122.2908476,131.75
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46055514,-122.2907945,131.3
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46029879,-122.2907299,130.68
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.46004518,-122.2906548,130.13
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45979391,-122.29057,129.57
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4595459,-122.2904744,129.17
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45930108,-122.2903696,128.62
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45905919,-122.2902556,128.06
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45882023,-122.2901322,127.49
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45858419,-122.2900002,126.83
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45835105,-122.2898592,126.13
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45812073,-122.2897079,125.55
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45789485,-122.2895474,124.99
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45767217,-122.2893784,124.45
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45745093,-122.2892007,123.99
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4572324,-122.2890134,123.68
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45701757,-122.2888155,123.45
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45680704,-122.288608,123.35
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45660112,-122.2883911,123.33
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45640052,-122.2881651,123.42
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45620624,-122.2879293,123.66
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45601882,-122.2876862,124.05
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45583707,-122.2874356,124.44
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45566106,-122.2871795,124.87
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45548891,-122.2869195,125.13
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45531693,-122.286659,125.46
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45514514,-122.2863979,125.93
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45497318,-122.2861363,126.65
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45479937,-122.2858739,127.27
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45462382,-122.2856098,127.95
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4544485,-122.2853429,128.63
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45427372,-122.285075,129.28
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45409879,-122.2848061,130.04
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45392408,-122.28454,130.73
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45374971,-122.2842754,131.39
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45357483,-122.2840092,132.08
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45339832,-122.2837422,132.8
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45322063,-122.2834737,133.49
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45304264,-122.2832026,134.11
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45286388,-122.2829296,134.7
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4526852,-122.282658,135.21
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45250771,-122.282388,135.68
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45233092,-122.2821185,136.13
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45215453,-122.2818481,136.46
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45197764,-122.2815772,136.8
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45180102,-122.2813079,137.04
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45162351,-122.2810398,137.25
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45144532,-122.2807704,137.38
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4512667,-122.2804994,137.47
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45108825,-122.2802259,137.5
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45090968,-122.27995,137.45
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45072989,-122.2796724,137.36
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45054775,-122.2793939,137.18
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45036327,-122.2791152,136.98
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.45017675,-122.2788315,136.73
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44999269,-122.2785541,136.11
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44981072,-122.2782769,135.7
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44963111,-122.2780035,135.25
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44945239,-122.2777317,134.78
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44927387,-122.2774624,134.13
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44909545,-122.2771952,133.52
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44891571,-122.2769283,132.75
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44873441,-122.2766617,131.97
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44855092,-122.2763969,131.15
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44836601,-122.2761319,130.22
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44818058,-122.2758669,129.32
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4479947,-122.2756029,128.49
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44780863,-122.2753384,127.64
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44762358,-122.2750727,126.73
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44743926,-122.2748069,125.91
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4472542,-122.2745412,125.01
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44706748,-122.2742745,124.18
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44687929,-122.2740061,123.42
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44668959,-122.2737356,122.73
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44649877,-122.2734638,122.05
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44630561,-122.2731892,121.52
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44611177,-122.2729162,120.93
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44592029,-122.272641,120.64
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44573161,-122.2723598,120.53
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44554911,-122.2720738,120.57
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44537504,-122.2717835,120.61
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44520838,-122.2714892,120.56
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44505123,-122.2711928,120.86
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44490212,-122.2708925,121.05
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44476102,-122.2705888,121.35
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44462778,-122.270282,121.71
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44450224,-122.269973,122.06
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44438438,-122.2696614,122.37
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44427451,-122.2693476,122.59
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44417203,-122.2690319,123.02
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44407768,-122.2687152,123.48
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4439908,-122.2683967,123.84
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44391174,-122.2680769,124.21
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44383878,-122.2677564,124.55
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44377207,-122.2674346,124.9
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44371292,-122.2671104,125.24
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4436617,-122.2667842,125.58
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44361816,-122.2664565,125.93
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44358189,-122.2661271,126.24
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44355261,-122.2657965,126.48
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4435296,-122.2654648,126.68
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44351358,-122.2651325,126.9
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44350476,-122.2647991,127.03
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44350272,-122.2644644,127.28
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44350881,-122.2641295,127.26
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44352176,-122.2637941,127.3
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44354145,-122.2634584,127.2
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44356842,-122.263123,127.04
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44360451,-122.2627871,126.78
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44364403,-122.2624505,126.42
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44368116,-122.2621154,126.12
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44371663,-122.2617827,125.79
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44375262,-122.2614495,125.59
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44378894,-122.2611155,125.38
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44382583,-122.2607804,125.23
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44386346,-122.2604446,125
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44390005,-122.2601079,124.71
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44393361,-122.2597696,124.33
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44396334,-122.2594302,123.9
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44398397,-122.2590899,123.48
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44399551,-122.2587502,122.66
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44399829,-122.2584081,122
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44399053,-122.2580651,121.33
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44397394,-122.2577218,120.52
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44394811,-122.2573807,119.68
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44391317,-122.2570425,118.79
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44386935,-122.2567071,117.76
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44381679,-122.2563747,116.69
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44375558,-122.2560437,115.6
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44368564,-122.2557145,114.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44360663,-122.2553867,113.16
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44351757,-122.2550612,111.94
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44341895,-122.254738,110.71
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44331129,-122.2544161,109.4
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44319475,-122.2540964,108.13
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.443069,-122.25378,106.84
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44293415,-122.2534669,105.61
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44278947,-122.253159,104.41
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44263401,-122.252857,103.25
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44246863,-122.2525618,101.88
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44229445,-122.2522735,100.65
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4421135,-122.2519936,99.34
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44192491,-122.2517223,98.03
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.4417298,-122.2514588,96.91
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44153251,-122.2512006,95.75
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44133518,-122.2509435,94.5
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44113837,-122.2506866,93.23
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44094212,-122.2504296,91.99
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44074601,-122.2501731,90.8
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44054966,-122.2499165,89.55
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44035335,-122.24966,88.26
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.44015695,-122.2494033,87.01
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43996128,-122.2491466,85.84
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43976475,-122.2488906,84.49
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43956865,-122.2486372,83.41
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43936987,-122.248385,82.06
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43917041,-122.2481334,80.83
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43897111,-122.2478813,79.43
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43876997,-122.2476321,78.1
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43857035,-122.2473885,76.78
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43837442,-122.2471541,75.6
2021-07-19-20-49-us-ca-mtv-a/pixel4,1.62673E+12,37.43817933,-122.246934,74.42
